uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF,source_file
f4dd979f-9889-46cd-b852-a0893242002f,BLAN_008.tickPlot.tck,D02,BLAN,BLAN_008,distributed,pastureHay,39.083875,-77.966321,WGS84,20.1,159.2,0.1,OK,OK - no known exceptions,2023-09-05T14:42Z,BLAN.2023.36,,,drag,160.0,N,,,,,NEON.DOC.014045vL,0009-0000-6496-8617,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-09.basic.20260107T162027Z.csv
d9904363-a870-48f2-9c41-a67b844f4687,BLAN_020.tickPlot.tck,D02,BLAN,BLAN_020,distributed,pastureHay,39.101651,-77.981855,WGS84,20.1,159.0,0.1,OK,OK - no known exceptions,2023-09-05T15:42Z,BLAN.2023.36,BLAN_020.20230905,A00000323956,drag,100.0,Y,,,,No known compromise,NEON.DOC.014045vL,0009-0000-6496-8617,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-09.basic.20260107T162027Z.csv
fefdfc06-d586-41a4-9c07-62373e52257e,BLAN_012.tickPlot.tck,D02,BLAN,BLAN_012,distributed,deciduousForest,39.082719,-77.95959,WGS84,20.2,134.9,0.2,OK,OK - no known exceptions,2023-09-05T17:53Z,BLAN.2023.36,BLAN_012.20230905,A00000167650,drag,82.0,N,,,,No known compromise,NEON.DOC.014045vL,0000-0002-3485-3744,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-09.basic.20260107T162027Z.csv
1c1b9f29-dc0e-4bd3-a2a9-ca7a13303b6b,BLAN_015.tickPlot.tck,D02,BLAN,BLAN_015,distributed,deciduousForest,39.088729,-77.955492,WGS84,20.1,125.9,0.2,OK,OK - no known exceptions,2023-09-06T14:32Z,BLAN.2023.36,BLAN_015.20230906,A00000324364,drag,160.0,Y,,,,No known compromise,NEON.DOC.014045vL,0000-0003-1264-0403,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-09.basic.20260107T162027Z.csv
9344519d-bace-49c6-9a10-80f6f503204b,BLAN_005.tickPlot.tck,D02,BLAN,BLAN_005,distributed,deciduousForest,39.086224,-77.972736,WGS84,20.2,168.3,0.3,OK,OK - no known exceptions,2023-09-06T15:57Z,BLAN.2023.36,BLAN_005.20230906,A00000324359,drag,159.0,Y,,,,No known compromise,NEON.DOC.014045vL,0009-0009-6782-2790,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-09.basic.20260107T162027Z.csv
3c12917c-aea1-4f70-9369-f21668f28148,SCBI_007.tickPlot.tck,D02,SCBI,SCBI_007,distributed,deciduousForest,38.886022,-78.129368,WGS84,20.3,427.4,0.4,,,2016-06-20T13:16Z,SCBI.2016.25,SCBI_007.20160620,,drag,130.0,Y,2.0,7.0,0.0,No known compromise,NEON.DOC.014045vG,KGeiger@field-ops.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T161655Z.csv
91c5f63c-05f0-4a9c-a21d-17b001867a87,SCBI_002.tickPlot.tck,D02,SCBI,SCBI_002,distributed,deciduousForest,38.893863,-78.1427,WGS84,20.3,329.0,0.4,,,2016-06-20T14:29Z,SCBI.2016.25,SCBI_002.20160620,,drag,161.0,Y,0.0,6.0,0.0,No known compromise,NEON.DOC.014045vG,KGeiger@field-ops.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T161655Z.csv
fc78a6f5-f65f-4399-91cd-03d6a9cf4fb4,SCBI_006.tickPlot.tck,D02,SCBI,SCBI_006,distributed,pastureHay,38.897079,-78.150277,WGS84,20.1,277.5,0.1,,,2016-06-20T15:54Z,SCBI.2016.25,,,drag,160.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,KGeiger@field-ops.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T161655Z.csv
9a8cebb8-70b2-4403-8bce-72328016ce6b,SCBI_039.tickPlot.tck,D02,SCBI,SCBI_039,distributed,pastureHay,38.896433,-78.166542,WGS84,20.1,330.8,0.1,,,2016-06-20T16:46Z,SCBI.2016.25,SCBI_039.20160620,,drag,147.0,Y,1.0,1.0,0.0,No known compromise,NEON.DOC.014045vG,KGeiger@field-ops.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T161655Z.csv
4b0d3792-0187-42fc-acec-5d87ca548a4a,SCBI_005.tickPlot.tck,D02,SCBI,SCBI_005,distributed,deciduousForest,38.901865,-78.161944,WGS84,20.1,261.6,0.2,,,2016-06-20T17:56Z,SCBI.2016.25,SCBI_005.20160620,,drag and flag,141.0,Y,1.0,2.0,0.0,No known compromise,NEON.DOC.014045vG,KGeiger@field-ops.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T161655Z.csv
e99b1a88-0711-49ec-82fe-0c380959f33e,SCBI_013.tickPlot.tck,D02,SCBI,SCBI_013,distributed,deciduousForest,38.873041,-78.163313,WGS84,20.2,361.3,0.3,,,2016-06-22T16:58Z,SCBI.2016.25,SCBI_013.20160622,,drag,160.0,Y,2.0,31.0,0.0,No known compromise,NEON.DOC.014045vG,CSandbach@field-ops.org,,,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T161655Z.csv
e92ff1da-e0bd-424b-89f7-cebb054c6042,SCBI_039.tickPlot.tck,D02,SCBI,SCBI_039,distributed,pastureHay,38.896433,-78.166542,WGS84,20.1,330.8,0.1,,,2015-09-08T17:35Z,SCBI.2015.36,,,drag,168.0,N,0.0,0.0,,,NEON.DOC.014045vF,aschirmer@Field-ops.org,,legacyData,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T161705Z.csv
3412de95-55e2-43b3-a311-655973fdc4ef,SCBI_002.tickPlot.tck,D02,SCBI,SCBI_002,distributed,deciduousForest,38.893863,-78.1427,WGS84,20.3,329.0,0.4,,,2015-09-08T18:28Z,SCBI.2015.36,SCBI_002.20150908,,drag,160.0,Y,0.0,0.0,8.0,Other (described in remarks),NEON.DOC.014045vF,aschirmer@Field-ops.org,"no taxonomy data, only field count data available.",,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T161705Z.csv
a8b21f6c-c96c-4d93-96df-51ee70df58fe,SCBI_006.tickPlot.tck,D02,SCBI,SCBI_006,distributed,pastureHay,38.897079,-78.150277,WGS84,20.1,277.5,0.1,,,2015-09-08T19:13Z,SCBI.2015.36,,,drag,160.0,N,0.0,0.0,,,NEON.DOC.014045vF,aschirmer@Field-ops.org,,legacyData,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T161705Z.csv
a4ab7bd8-39da-49d3-a167-8a66d4e6ce95,SCBI_013.tickPlot.tck,D02,SCBI,SCBI_013,distributed,deciduousForest,38.873041,-78.163313,WGS84,20.2,361.3,0.3,,,2015-09-09T16:27Z,SCBI.2015.36,SCBI_013.20150909,,drag,160.0,Y,0.0,2.0,32.0,Other (described in remarks),NEON.DOC.014045vF,kgeiger@Field-ops.org,"no taxonomy data, only field count data available.",,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T161705Z.csv
f5d67134-8186-4b51-8b1f-7dcd131d922d,SCBI_005.tickPlot.tck,D02,SCBI,SCBI_005,distributed,deciduousForest,38.901865,-78.161944,WGS84,20.1,261.6,0.2,,,2015-09-09T17:53Z,SCBI.2015.36,SCBI_005.20150909,,drag and flag,163.0,Y,0.0,0.0,165.0,Other (described in remarks),NEON.DOC.014045vF,kgeiger@Field-ops.org,"no taxonomy data, only field count data available.",,NEON.D02.SCBI.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T161705Z.csv
941909d9-5622-472e-8634-da2a6c59b7c2,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,,,2015-09-15T12:33Z,HARV.2015.37,HARV_022.20150915,,drag and flag,160.0,Y,0.0,0.0,329.0,No known compromise,NEON.DOC.014045vF,dcrandall@neoninc.org,,legacyData,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T161201Z.csv
86b9ca9d-baa7-4506-8dd9-c1047c68eaf3,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,,,2015-09-15T14:22Z,HARV.2015.37,,,drag and flag,160.0,N,0.0,0.0,0.0,,NEON.DOC.014045vF,ehardiman@field-ops.org,No Transcription Errors,legacyData,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T161201Z.csv
d53023f3-12ad-4e25-a188-5bfd623333aa,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,,,2015-09-15T15:10Z,HARV.2015.37,HARV_026.20150915,,drag and flag,160.0,Y,1.0,0.0,25.0,No known compromise,NEON.DOC.014045vF,dcrandall@neoninc.org,,legacyData,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T161201Z.csv
fd912eff-512a-4f93-b459-0f61fee5b95b,HARV_020.tickPlot.tck,D01,HARV,HARV_020,distributed,woodyWetlands,42.438157,-72.228923,WGS84,20.2,228.3,0.3,,,2015-09-15T16:25Z,HARV.2015.37,HARV_020.20150915,,drag,160.0,Y,0.0,3.0,0.0,No known compromise,NEON.DOC.014045vF,ehardiman@field-ops.org,No Transcription Errors,legacyData,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T161201Z.csv
6fb483d1-c118-4b0d-beb0-3ab1a762e5af,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,,,2015-09-16T12:46Z,HARV.2015.37,HARV_001.20150916,,drag,160.0,Y,0.0,0.0,11.0,No known compromise,NEON.DOC.014045vF,ehardiman@field-ops.org,,legacyData,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T161201Z.csv
0ec17680-0057-443b-8502-2fd3e4c692ef,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,,,2015-09-16T13:59Z,HARV.2015.37,HARV_004.20150916,,drag,160.0,Y,0.0,1.0,8.0,No known compromise,NEON.DOC.014045vF,thillman@neoninc.org,No Transcription Errors,legacyData,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2015-09.basic.20260107T161201Z.csv
78573fef-39a5-433b-8337-a0a048a0a947,BLAN_002.tickPlot.tck,D02,BLAN,BLAN_002,distributed,pastureHay,39.091474,-77.982149,WGS84,20.1,145.6,0.1,,,2018-07-18T14:10Z,BLAN.2018.29,,,drag,160.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vJ,nroyston@battelleecology.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2018-07.basic.20260107T162248Z.csv
d644d334-d7d4-4b2e-98b0-62cd299dadbc,BLAN_004.tickPlot.tck,D02,BLAN,BLAN_004,distributed,pastureHay,39.088416,-77.961331,WGS84,20.1,123.7,0.1,,,2018-07-18T14:37Z,BLAN.2018.29,,,drag,160.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vJ,nroyston@battelleecology.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2018-07.basic.20260107T162248Z.csv
3ffd9f46-8120-4ea7-b62a-d087c3eed0a0,BLAN_015.tickPlot.tck,D02,BLAN,BLAN_015,distributed,deciduousForest,39.088729,-77.955492,WGS84,20.1,125.9,0.2,,,2018-07-18T15:00Z,BLAN.2018.29,,,drag,170.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vJ,nroyston@battelleecology.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2018-07.basic.20260107T162248Z.csv
790d2b7a-5871-4864-8912-d593fe02958a,BLAN_012.tickPlot.tck,D02,BLAN,BLAN_012,distributed,deciduousForest,39.082719,-77.95959,WGS84,20.2,134.9,0.2,,,2018-07-18T15:45Z,BLAN.2018.29,,,drag and flag,168.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vJ,nroyston@battelleecology.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2018-07.basic.20260107T162248Z.csv
2aa6c716-5577-4067-8345-942cba1ea634,BLAN_008.tickPlot.tck,D02,BLAN,BLAN_008,distributed,pastureHay,39.083875,-77.966321,WGS84,20.1,159.2,0.1,,,2018-07-18T16:12Z,BLAN.2018.29,,,drag,160.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vJ,nroyston@battelleecology.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2018-07.basic.20260107T162248Z.csv
8121fa16-e146-4705-8ef8-412711a17945,BLAN_005.tickPlot.tck,D02,BLAN,BLAN_005,distributed,deciduousForest,39.086224,-77.972736,WGS84,20.2,168.3,0.3,,,2018-07-20T13:49Z,BLAN.2018.29,BLAN_005.20180720,A00000003291,drag and flag,166.0,Y,1.0,0.0,0.0,No known compromise,NEON.DOC.014045vJ,rfalkowski@neoninc.org,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2018-07.basic.20260107T162248Z.csv
f90c39df-499b-4b3a-9fb9-b2c5e660b74a,SERC_023.tickPlot.tck,D02,SERC,SERC_023,distributed,cultivatedCrops,38.873978,-76.535923,WGS84,20.1,6.9,0.1,,,2015-07-20T15:30Z,SERC.2015.29,,,drag,160.0,N,0.0,0.0,,,NEON.DOC.014045vF,dhall-stratton@Field-ops.org,,legacyData,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-07.basic.20260107T161357Z.csv
cfffdded-2444-4296-9774-72f8b09be8e4,SERC_001.tickPlot.tck,D02,SERC,SERC_001,distributed,deciduousForest,38.868184,-76.535301,WGS84,20.2,2.5,0.2,,,2015-07-21T13:23Z,SERC.2015.29,SERC_001.20150721,,drag,145.0,Y,1.0,8.0,116.0,Other (described in remarks),NEON.DOC.014045vF,dhall-stratton@Field-ops.org,"no taxonomy data, only field count data available. 15 meters skipped because of moisture",,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-07.basic.20260107T161357Z.csv
bfcc3838-0380-41ec-b4c0-8837213bf38f,SERC_006.tickPlot.tck,D02,SERC,SERC_006,distributed,deciduousForest,38.880025,-76.548383,WGS84,20.3,3.0,0.5,,,2015-07-21T15:23Z,SERC.2015.29,SERC_006.20150721,,drag,160.0,Y,1.0,9.0,16.0,Other (described in remarks),NEON.DOC.014045vF,dhall-stratton@Field-ops.org,"no taxonomy data, only field count data available.",,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-07.basic.20260107T161357Z.csv
c92d4b08-e733-4a77-a1e3-c19810a8e74a,SERC_005.tickPlot.tck,D02,SERC,SERC_005,distributed,deciduousForest,38.894058,-76.546297,WGS84,20.2,4.9,0.2,,,2015-07-21T17:13Z,SERC.2015.29,SERC_005.20150721,,drag,143.0,Y,1.0,3.0,7.0,Other (described in remarks),NEON.DOC.014045vF,dhall-stratton@Field-ops.org,"no taxonomy data, only field count data available. 17m skipped due to moisture",,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-07.basic.20260107T161357Z.csv
5e47ec43-f988-4ed8-ab94-97e9529763c2,SERC_002.tickPlot.tck,D02,SERC,SERC_002,distributed,deciduousForest,38.896257,-76.55818,WGS84,20.1,17.3,0.1,,,2015-07-21T18:45Z,SERC.2015.29,SERC_002.20150721,,drag and flag,160.0,Y,0.0,42.0,1096.0,Other (described in remarks),NEON.DOC.014045vF,dhall-stratton@Field-ops.org,"no taxonomy data, only field count data available.",,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-07.basic.20260107T161357Z.csv
13495ade-854e-40b4-9bb8-0af9fa4f3e42,SERC_012.tickPlot.tck,D02,SERC,SERC_012,distributed,deciduousForest,38.880016,-76.561641,WGS84,20.1,19.3,0.1,,,2015-07-22T12:20Z,SERC.2015.29,SERC_012.20150722,,drag,148.0,Y,0.0,4.0,49.0,Other (described in remarks),NEON.DOC.014045vF,dhall-stratton@Field-ops.org,"no taxonomy data, only field count data available. 12m skipped due to moisture",,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2015-07.basic.20260107T161357Z.csv
945184f7-ce47-49c8-a6e1-a8aaf8e7bb61,HARV_022.tickPlot.tck,D01,HARV,HARV_022,distributed,evergreenForest,42.435458,-72.199287,WGS84,20.2,185.9,0.5,,,2016-06-16T13:24Z,HARV.2016.24,HARV_022.20160616,,drag and flag,160.0,Y,0.0,5.0,0.0,No known compromise,NEON.DOC.014045vG,AUccello@field-ops.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T162629Z.csv
10b60996-0b52-4c8b-8cf5-e6df7817b89c,HARV_004.tickPlot.tck,D01,HARV,HARV_004,distributed,mixedForest,42.426877,-72.227953,WGS84,20.4,182.6,0.9,,,2016-06-16T14:28Z,HARV.2016.24,HARV_004.20160616,,drag and flag,160.0,Y,0.0,9.0,6.0,No known compromise,NEON.DOC.014045vG,EEimers@field-ops.org,,field larva count higher than ID lab (PDE >25%),NEON.D01.HARV.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T162629Z.csv
6c198ada-ca01-4e70-881a-a29a611aa3e8,HARV_020.tickPlot.tck,D01,HARV,HARV_020,distributed,woodyWetlands,42.438157,-72.228923,WGS84,20.2,228.3,0.3,,,2016-06-16T15:39Z,HARV.2016.24,HARV_020.20160616,,drag and flag,160.0,Y,0.0,4.0,0.0,No known compromise,NEON.DOC.014045vG,AUccello@field-ops.org,,field nymph count higher than ID lab (PDE >25%),NEON.D01.HARV.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T162629Z.csv
9ffe7d03-6e7e-4617-957d-91943af88002,HARV_026.tickPlot.tck,D01,HARV,HARV_026,distributed,evergreenForest,42.412057,-72.246527,WGS84,20.2,187.3,0.4,,,2016-06-16T16:25Z,HARV.2016.24,HARV_026.20160616,,drag and flag,160.0,Y,0.0,1.0,162.0,No known compromise,NEON.DOC.014045vG,EEimers@field-ops.org,,field larva count higher than ID lab (PDE >25%),NEON.D01.HARV.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T162629Z.csv
4930e0ef-3fcc-44b5-afac-3ecfb40096f8,HARV_006.tickPlot.tck,D01,HARV,HARV_006,distributed,deciduousForest,42.401928,-72.2527,WGS84,20.3,190.8,0.5,,,2016-06-16T17:25Z,HARV.2016.24,HARV_006.20160616,,drag and flag,160.0,Y,0.0,0.0,1.0,No known compromise,NEON.DOC.014045vG,AUccello@field-ops.org,,,NEON.D01.HARV.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T162629Z.csv
4775e57e-6453-4efc-9450-c5a22042af5a,HARV_001.tickPlot.tck,D01,HARV,HARV_001,distributed,deciduousForest,42.424217,-72.260096,WGS84,20.1,202.1,0.2,,,2016-06-16T18:21Z,HARV.2016.24,HARV_001.20160616,,drag and flag,160.0,Y,0.0,4.0,5.0,No known compromise,NEON.DOC.014045vG,EEimers@field-ops.org,,field larva count higher than ID lab (PDE >25%),NEON.D01.HARV.DP1.10093.001.tck_fielddata.2016-06.basic.20260107T162629Z.csv
2efbd9ed-d617-4101-8cd3-a337e95ba2b8,SERC_006.tickPlot.tck,D02,SERC,SERC_006,distributed,deciduousForest,38.880025,-76.548383,WGS84,20.3,3.0,0.5,,,2016-08-15T17:19Z,SERC.2016.33,SERC_006.20160815,,drag,164.0,Y,0.0,1.0,31.0,No known compromise,NEON.DOC.014045vG,sspillman@field-ops.org,,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2016-08.basic.20260107T161807Z.csv
6e4cd049-906a-4748-9fbb-5d95d5a75643,SERC_005.tickPlot.tck,D02,SERC,SERC_005,distributed,deciduousForest,38.894058,-76.546297,WGS84,20.2,4.9,0.2,,,2016-08-15T18:45Z,SERC.2016.33,SERC_005.20160815,,drag and flag,128.0,Y,0.0,4.0,19.0,No known compromise,NEON.DOC.014045vG,SSpillman@field-ops.org,,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2016-08.basic.20260107T161807Z.csv
1eb957d0-e14f-4b3b-8582-420c69d2b291,SERC_023.tickPlot.tck,D02,SERC,SERC_023,distributed,cultivatedCrops,38.873978,-76.535923,WGS84,20.1,6.9,0.1,,,2016-08-15T19:55Z,SERC.2016.33,,,drag,164.0,N,0.0,0.0,0.0,No known compromise,NEON.DOC.014045vG,SSpillman@field-ops.org,,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2016-08.basic.20260107T161807Z.csv
bad77a34-e854-4d79-8689-1920c0e2553d,SERC_001.tickPlot.tck,D02,SERC,SERC_001,distributed,deciduousForest,38.868184,-76.535301,WGS84,20.2,2.5,0.2,,,2016-08-15T20:38Z,SERC.2016.33,SERC_001.20160815,,drag,162.0,Y,0.0,1.0,215.0,No known compromise,NEON.DOC.014045vG,SSpillman@field-ops.org,,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2016-08.basic.20260107T161807Z.csv
4b779df3-4217-4471-ad3d-678ed8494027,SERC_012.tickPlot.tck,D02,SERC,SERC_012,distributed,deciduousForest,38.880016,-76.561641,WGS84,20.1,19.3,0.1,,,2016-08-15T21:59Z,SERC.2016.33,SERC_012.20160815,,drag and flag,161.0,Y,1.0,3.0,36.0,No known compromise,NEON.DOC.014045vG,SSpillman@field-ops.org,Adult tick found on SE corner post,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2016-08.basic.20260107T161807Z.csv
81ec32dc-f596-4464-a278-c3f6bc11d059,SERC_002.tickPlot.tck,D02,SERC,SERC_002,distributed,deciduousForest,38.896257,-76.55818,WGS84,20.1,17.3,0.1,,,2016-08-23T17:14Z,SERC.2016.34,SERC_002.20160823,,drag and flag,180.0,Y,0.0,18.0,221.0,No known compromise,NEON.DOC.014045vG,RCumberland@field-ops.org,Tape for larvae,,NEON.D02.SERC.DP1.10093.001.tck_fielddata.2016-08.basic.20260107T161807Z.csv
87cf1cc8-dc8e-4317-a94f-3235a0ba8241,BLAN_015.tickPlot.tck,D02,BLAN,BLAN_015,distributed,deciduousForest,39.088729,-77.955492,WGS84,20.1,125.9,0.2,OK,OK - no known exceptions,2023-06-13T14:32Z,BLAN.2023.24,BLAN_015.20230613,A00000323954,drag,159.0,Y,,,,No known compromise,NEON.DOC.014045vL,0000-0003-1264-0403,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-06.basic.20260107T161907Z.csv
5f986b57-346c-41f5-9039-ee6c5216e799,BLAN_012.tickPlot.tck,D02,BLAN,BLAN_012,distributed,deciduousForest,39.082719,-77.95959,WGS84,20.2,134.9,0.2,OK,OK - no known exceptions,2023-06-13T15:45Z,BLAN.2023.24,,,drag,158.0,N,,,,,NEON.DOC.014045vL,0000-0002-3485-3744,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-06.basic.20260107T161907Z.csv
68d223c6-6739-40b1-b1b4-049df2563f89,BLAN_008.tickPlot.tck,D02,BLAN,BLAN_008,distributed,pastureHay,39.083875,-77.966321,WGS84,20.1,159.2,0.1,OK,OK - no known exceptions,2023-06-13T16:59Z,BLAN.2023.24,,,drag,160.0,N,,,,,NEON.DOC.014045vL,0000-0002-3485-3744,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-06.basic.20260107T161907Z.csv
0980356d-c902-40f4-9182-d54064d975a1,BLAN_005.tickPlot.tck,D02,BLAN,BLAN_005,distributed,deciduousForest,39.086224,-77.972736,WGS84,20.2,168.3,0.3,OK,OK - no known exceptions,2023-06-13T17:50Z,BLAN.2023.24,BLAN_005.20230613,A00000071822,drag,158.0,Y,,,,No known compromise,NEON.DOC.014045vL,0000-0003-1264-0403,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-06.basic.20260107T161907Z.csv
102d67da-20e4-4048-98a8-cbb0eba07e58,BLAN_004.tickPlot.tck,D02,BLAN,BLAN_004,distributed,pastureHay,39.088416,-77.961331,WGS84,20.1,123.7,0.1,OK,OK - no known exceptions,2023-06-13T18:50Z,BLAN.2023.24,BLAN_004.20230613,A00000071821,drag,160.0,Y,,,,No known compromise,NEON.DOC.014045vL,0000-0003-1264-0403,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-06.basic.20260107T161907Z.csv
d730b642-0541-4c72-85aa-78000a1e02ae,BLAN_020.tickPlot.tck,D02,BLAN,BLAN_020,distributed,pastureHay,39.101651,-77.981855,WGS84,20.1,159.0,0.1,OK,OK - no known exceptions,2023-06-13T19:35Z,BLAN.2023.24,,,drag,153.0,N,,,,,NEON.DOC.014045vL,0000-0002-3485-3744,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2023-06.basic.20260107T161907Z.csv
6bab3cf1-5ff4-4eb7-9542-17b73cd41690,BLAN_015.tickPlot.tck,D02,BLAN,BLAN_015,distributed,deciduousForest,39.088729,-77.955492,WGS84,20.1,125.9,0.2,OK,,2020-09-14T04:00Z,BLAN.2020.38,,,drag,160.0,N,,,,,NEON.DOC.014045vK,0000-0002-7260-9320,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2020-09.basic.20260107T161159Z.csv
dde4308a-60be-40c5-a9a1-7df8deadab2c,BLAN_005.tickPlot.tck,D02,BLAN,BLAN_005,distributed,deciduousForest,39.086224,-77.972736,WGS84,20.2,168.3,0.3,OK,,2020-09-14T13:51Z,BLAN.2020.38,,,drag,160.0,N,,,,,NEON.DOC.014045vK,0000-0002-7260-9320,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2020-09.basic.20260107T161159Z.csv
5e21f694-3b65-4c1a-8fc3-013e6a44ed80,BLAN_012.tickPlot.tck,D02,BLAN,BLAN_012,distributed,deciduousForest,39.082719,-77.95959,WGS84,20.2,134.9,0.2,OK,,2020-09-14T14:55Z,BLAN.2020.38,BLAN_012.20200914,A00000068797,drag,165.0,Y,,,,No known compromise,NEON.DOC.014045vK,0000-0002-7260-9320,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2020-09.basic.20260107T161159Z.csv
e7e79c50-ec53-453a-8801-c2178dd0027b,BLAN_008.tickPlot.tck,D02,BLAN,BLAN_008,distributed,pastureHay,39.083875,-77.966321,WGS84,20.1,159.2,0.1,OK,,2020-09-14T16:47Z,BLAN.2020.38,BLAN_008.20200914,A00000161566,drag,160.0,Y,,,,No known compromise,NEON.DOC.014045vK,0000-0002-7260-9320,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2020-09.basic.20260107T161159Z.csv
d21f6279-fd13-45d7-8029-916c5fe2abb9,BLAN_004.tickPlot.tck,D02,BLAN,BLAN_004,distributed,pastureHay,39.088416,-77.961331,WGS84,20.1,123.7,0.1,OK,,2020-09-14T17:26Z,BLAN.2020.38,,,drag,160.0,N,,,,,NEON.DOC.014045vK,0000-0002-7260-9320,,,NEON.D02.BLAN.DP1.10093.001.tck_fielddata.2020-09.basic.20260107T161159Z.csv
